name,E_gap,M,A,R1,R2,R3,sLi,ssBe,ssssBe,ssBH,sssB,ssssB,sCH3,dCH2,ssCH2,tCH,dsCH,aaCH,sssCH,ddC,tsC,dssC,aasC,aaaC,ssssC,sNH3,sNH2,ssNH2,dNH,ssNH,aaNH,tN,sssNH,dsN,aaN,sssN,ddsN,aasN,ssssN,sOH,dO,ssO,aaO,sF,sSiH3,ssSiH2,sssSiH,ssssSi,sPH2,ssPH,sssP,dsssP,sssssP,sSH,dS,ssS,aaS,dssS,ddssS,sCl,sGeH3,ssGeH2,sssGeH,ssssGe,sAsH2,ssAsH,sssAs,sssdAs,sssssAs,sSeH,dSe,ssSe,aaSe,dssSe,ddssSe,sBr,sSnH3,ssSnH2,sssSnH,ssssSn,sI,sPbH3,ssPbH2,sssPbH,ssssPb,Rot_A,ZnP,TiOP,TiO2RP,FZnP,FH2P,FTiOP,FTiO2RP,H2P
C57H37F8N5O11SZn,3.478655989,FZnP,EthynThPCyanoAcryl,TMP,TMP,TMP,0,0,0,0,0,0,14.04554592,0,0,0,1.320857726,30.26755343,0,0,8.404828455,-1.706473081,9.782134194,4.960802044,0,0,0,0,0,0,7.398037497,9.424672624,0,0,10.74192587,0,0,0,0,9.509811513,11.65651247,52.44460022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.249191122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C64H46N6O6S,3.567933018,H2P,EthynThPCyanoAcryl,DMP,TPA,DMP,0,0,0,0,0,0,6.531922841,0,0,0,1.338269112,60.03605254,0,0,8.477122751,-1.676851975,11.71287245,5.410622073,0,0,0,0,0,0,7.532232113,9.442373382,0,0,10.89006681,2.231914681,0,0,0,9.527512271,11.67531737,24.26703132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.270208929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C64H44N6O7STi,3.578275231,TiOP,EthynThPCyanoAcryl,DMP,TPA,DMP,0,0,0,0,0,0,6.531922841,0,0,0,1.338269112,60.03605254,0,0,8.477122751,-1.676851975,11.71287245,5.410622073,0,0,0,0,0,0,7.532232113,9.442373382,0,0,10.89006681,2.231914681,0,0,0,9.527512271,11.67531737,24.26703132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.270208929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C71H48N6O9STi,3.404322073,TiO2RP,EthynThPCyanoAcryl,DMP,TPA,DMP,0,0,0,0,0,0,6.531922841,0,0,0,1.338269112,60.03605254,0,0,8.477122751,-1.676851975,11.71287245,5.410622073,0,0,0,0,0,0,7.532232113,9.442373382,0,0,10.89006681,2.231914681,0,0,0,9.527512271,11.67531737,24.26703132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.270208929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C64H36F8N6O7STi,3.392508292,FTiOP,EthynThPCyanoAcryl,DMP,TPA,DMP,0,0,0,0,0,0,6.531922841,0,0,0,1.338269112,60.03605254,0,0,8.477122751,-1.676851975,11.71287245,5.410622073,0,0,0,0,0,0,7.532232113,9.442373382,0,0,10.89006681,2.231914681,0,0,0,9.527512271,11.67531737,24.26703132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.270208929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C64H44N6O6SZn,3.616411413,ZnP,EthynThPCyanoAcryl,DMP,TPA,DMP,0,0,0,0,0,0,6.531922841,0,0,0,1.338269112,60.03605254,0,0,8.477122751,-1.676851975,11.71287245,5.410622073,0,0,0,0,0,0,7.532232113,9.442373382,0,0,10.89006681,2.231914681,0,0,0,9.527512271,11.67531737,24.26703132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.270208929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C64H36F8N6O6SZn,3.478223383,FZnP,EthynThPCyanoAcryl,DMP,TPA,DMP,0,0,0,0,0,0,6.531922841,0,0,0,1.338269112,60.03605254,0,0,8.477122751,-1.676851975,11.71287245,5.410622073,0,0,0,0,0,0,7.532232113,9.442373382,0,0,10.89006681,2.231914681,0,0,0,9.527512271,11.67531737,24.26703132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.270208929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C67H54N6O7,3.604090403,H2P,EthynPhDA,DTA,TMP,DTA,0,0,0,0,0,0,12.99617686,0,0,0,0,56.92332936,0,0,6.477250644,-2.556780625,12.41287218,5.050262599,0,0,0,0,0,0,7.609178191,0,0,0,11.06491909,4.3543982,0,0,0,20.09088511,24.63259983,17.77824189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C67H52N6O8Ti,3.490281818,TiOP,EthynPhDA,DTA,TMP,DTA,0,0,0,0,0,0,12.99617686,0,0,0,0,56.92332936,0,0,6.477250644,-2.556780625,12.41287218,5.050262599,0,0,0,0,0,0,7.609178191,0,0,0,11.06491909,4.3543982,0,0,0,20.09088511,24.63259983,17.77824189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C74H56N6O10Ti,3.360981718,TiO2RP,EthynPhDA,DTA,TMP,DTA,0,0,0,0,0,0,12.99617686,0,0,0,0,56.92332936,0,0,6.477250644,-2.556780625,12.41287218,5.050262599,0,0,0,0,0,0,7.609178191,0,0,0,11.06491909,4.3543982,0,0,0,20.09088511,24.63259983,17.77824189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C67H44F8N6O8Ti,3.502591859,FTiOP,EthynPhDA,DTA,TMP,DTA,0,0,0,0,0,0,12.99617686,0,0,0,0,56.92332936,0,0,6.477250644,-2.556780625,12.41287218,5.050262599,0,0,0,0,0,0,7.609178191,0,0,0,11.06491909,4.3543982,0,0,0,20.09088511,24.63259983,17.77824189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C67H52N6O7Zn,3.609695596,ZnP,EthynPhDA,DTA,TMP,DTA,0,0,0,0,0,0,12.99617686,0,0,0,0,56.92332936,0,0,6.477250644,-2.556780625,12.41287218,5.050262599,0,0,0,0,0,0,7.609178191,0,0,0,11.06491909,4.3543982,0,0,0,20.09088511,24.63259983,17.77824189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C67H44F8N6O7Zn,3.362458216,FZnP,EthynPhDA,DTA,TMP,DTA,0,0,0,0,0,0,12.99617686,0,0,0,0,56.92332936,0,0,6.477250644,-2.556780625,12.41287218,5.050262599,0,0,0,0,0,0,7.609178191,0,0,0,11.06491909,4.3543982,0,0,0,20.09088511,24.63259983,17.77824189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C75H50N6O5,3.596317416,H2P,EthynPhDA,TPA,EthynPhM,TPA,0,0,0,0,0,0,1.639425921,0,0,0,0,85.12540232,0,0,13.39726152,-2.54907471,11.72562985,5.282978791,0,0,0,0,0,0,7.486744698,0,0,0,10.83451061,4.421408136,0,0,0,20.06330429,24.59721434,5.475194229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C75H48N6O6Ti,3.497762762,TiOP,EthynPhDA,TPA,EthynPhM,TPA,0,0,0,0,0,0,1.639425921,0,0,0,0,85.12540232,0,0,13.39726152,-2.54907471,11.72562985,5.282978791,0,0,0,0,0,0,7.486744698,0,0,0,10.83451061,4.421408136,0,0,0,20.06330429,24.59721434,5.475194229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C82H52N6O8Ti,3.340957974,TiO2RP,EthynPhDA,TPA,EthynPhM,TPA,0,0,0,0,0,0,1.639425921,0,0,0,0,85.12540232,0,0,13.39726152,-2.54907471,11.72562985,5.282978791,0,0,0,0,0,0,7.486744698,0,0,0,10.83451061,4.421408136,0,0,0,20.06330429,24.59721434,5.475194229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C75H40F8N6O6Ti,3.242055068,FTiOP,EthynPhDA,TPA,EthynPhM,TPA,0,0,0,0,0,0,1.639425921,0,0,0,0,85.12540232,0,0,13.39726152,-2.54907471,11.72562985,5.282978791,0,0,0,0,0,0,7.486744698,0,0,0,10.83451061,4.421408136,0,0,0,20.06330429,24.59721434,5.475194229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C75H48N6O5Zn,3.638603565,ZnP,EthynPhDA,TPA,EthynPhM,TPA,0,0,0,0,0,0,1.639425921,0,0,0,0,85.12540232,0,0,13.39726152,-2.54907471,11.72562985,5.282978791,0,0,0,0,0,0,7.486744698,0,0,0,10.83451061,4.421408136,0,0,0,20.06330429,24.59721434,5.475194229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C75H40F8N6O5Zn,3.347890719,FZnP,EthynPhDA,TPA,EthynPhM,TPA,0,0,0,0,0,0,1.639425921,0,0,0,0,85.12540232,0,0,13.39726152,-2.54907471,11.72562985,5.282978791,0,0,0,0,0,0,7.486744698,0,0,0,10.83451061,4.421408136,0,0,0,20.06330429,24.59721434,5.475194229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C66H50N6O8S,3.424124132,H2P,EthynThPCyanoAcryl,DMP,MOTPA,DMP,0,0,0,0,0,0,9.817334682,0,0,0,1.33462652,55.07205018,0,0,8.474952901,-1.687017734,12.7592534,5.278327443,0,0,0,0,0,0,7.528899635,9.459177913,0,0,10.90430016,2.175248014,0,0,0,9.544316802,11.69705104,35.37677261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.264706438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C66H48N6O9STi,3.432970618,TiOP,EthynThPCyanoAcryl,DMP,MOTPA,DMP,0,0,0,0,0,0,9.817334682,0,0,0,1.33462652,55.07205018,0,0,8.474952901,-1.687017734,12.7592534,5.278327443,0,0,0,0,0,0,7.528899635,9.459177913,0,0,10.90430016,2.175248014,0,0,0,9.544316802,11.69705104,35.37677261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.264706438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C73H52N6O11STi,3.243090131,TiO2RP,EthynThPCyanoAcryl,DMP,MOTPA,DMP,0,0,0,0,0,0,9.817334682,0,0,0,1.33462652,55.07205018,0,0,8.474952901,-1.687017734,12.7592534,5.278327443,0,0,0,0,0,0,7.528899635,9.459177913,0,0,10.90430016,2.175248014,0,0,0,9.544316802,11.69705104,35.37677261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.264706438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C66H40F8N6O9STi,3.222188956,FTiOP,EthynThPCyanoAcryl,DMP,MOTPA,DMP,0,0,0,0,0,0,9.817334682,0,0,0,1.33462652,55.07205018,0,0,8.474952901,-1.687017734,12.7592534,5.278327443,0,0,0,0,0,0,7.528899635,9.459177913,0,0,10.90430016,2.175248014,0,0,0,9.544316802,11.69705104,35.37677261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.264706438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C66H48N6O8SZn,3.470651946,ZnP,EthynThPCyanoAcryl,DMP,MOTPA,DMP,0,0,0,0,0,0,9.817334682,0,0,0,1.33462652,55.07205018,0,0,8.474952901,-1.687017734,12.7592534,5.278327443,0,0,0,0,0,0,7.528899635,9.459177913,0,0,10.90430016,2.175248014,0,0,0,9.544316802,11.69705104,35.37677261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.264706438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C66H40F8N6O8SZn,3.291495675,FZnP,EthynThPCyanoAcryl,DMP,MOTPA,DMP,0,0,0,0,0,0,9.817334682,0,0,0,1.33462652,55.07205018,0,0,8.474952901,-1.687017734,12.7592534,5.278327443,0,0,0,0,0,0,7.528899635,9.459177913,0,0,10.90430016,2.175248014,0,0,0,9.544316802,11.69705104,35.37677261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.264706438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C68H55N5O12,3.656029246,H2P,EthynPhDA,TMP,MOTPA,TMP,0,0,0,0,0,0,12.58420982,0,0,0,0,50.65706234,0,0,6.322753161,-2.6077325,10.94456826,4.685554295,0,0,0,0,0,0,7.419086029,0,0,0,10.81683312,2.154259504,0,0,0,19.96825731,24.49216446,46.22965087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C68H53N5O13Ti,3.645625098,TiOP,EthynPhDA,TMP,MOTPA,TMP,0,0,0,0,0,0,12.58420982,0,0,0,0,50.65706234,0,0,6.322753161,-2.6077325,10.94456826,4.685554295,0,0,0,0,0,0,7.419086029,0,0,0,10.81683312,2.154259504,0,0,0,19.96825731,24.49216446,46.22965087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C75H57N5O15Ti,3.452133492,TiO2RP,EthynPhDA,TMP,MOTPA,TMP,0,0,0,0,0,0,12.58420982,0,0,0,0,50.65706234,0,0,6.322753161,-2.6077325,10.94456826,4.685554295,0,0,0,0,0,0,7.419086029,0,0,0,10.81683312,2.154259504,0,0,0,19.96825731,24.49216446,46.22965087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C68H45F8N5O13Ti,3.373413281,FTiOP,EthynPhDA,TMP,MOTPA,TMP,0,0,0,0,0,0,12.58420982,0,0,0,0,50.65706234,0,0,6.322753161,-2.6077325,10.94456826,4.685554295,0,0,0,0,0,0,7.419086029,0,0,0,10.81683312,2.154259504,0,0,0,19.96825731,24.49216446,46.22965087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C68H53N5O12Zn,3.707921472,ZnP,EthynPhDA,TMP,MOTPA,TMP,0,0,0,0,0,0,12.58420982,0,0,0,0,50.65706234,0,0,6.322753161,-2.6077325,10.94456826,4.685554295,0,0,0,0,0,0,7.419086029,0,0,0,10.81683312,2.154259504,0,0,0,19.96825731,24.49216446,46.22965087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C68H45F8N5O12Zn,3.449726676,FZnP,EthynPhDA,TMP,MOTPA,TMP,0,0,0,0,0,0,12.58420982,0,0,0,0,50.65706234,0,0,6.322753161,-2.6077325,10.94456826,4.685554295,0,0,0,0,0,0,7.419086029,0,0,0,10.81683312,2.154259504,0,0,0,19.96825731,24.49216446,46.22965087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C71H50N6O5,3.764527084,H2P,EthynFuA,TPA,DMP,TPA,0,0,0,0,0,0,3.325247629,0,0,0,0,83.21467962,0,0,6.458793322,-1.18225997,12.78901056,5.6452165,0,0,0,0,0,0,7.601061615,0,0,0,10.96703213,4.461125154,0,0,0,9.72756879,11.90182087,12.26689425,5.657142873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C71H48N6O6Ti,3.689449925,TiOP,EthynFuA,TPA,DMP,TPA,0,0,0,0,0,0,3.325247629,0,0,0,0,83.21467962,0,0,6.458793322,-1.18225997,12.78901056,5.6452165,0,0,0,0,0,0,7.601061615,0,0,0,10.96703213,4.461125154,0,0,0,9.72756879,11.90182087,12.26689425,5.657142873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C78H52N6O8Ti,3.446590966,TiO2RP,EthynFuA,TPA,DMP,TPA,0,0,0,0,0,0,3.325247629,0,0,0,0,83.21467962,0,0,6.458793322,-1.18225997,12.78901056,5.6452165,0,0,0,0,0,0,7.601061615,0,0,0,10.96703213,4.461125154,0,0,0,9.72756879,11.90182087,12.26689425,5.657142873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C71H40F8N6O6Ti,3.320226306,FTiOP,EthynFuA,TPA,DMP,TPA,0,0,0,0,0,0,3.325247629,0,0,0,0,83.21467962,0,0,6.458793322,-1.18225997,12.78901056,5.6452165,0,0,0,0,0,0,7.601061615,0,0,0,10.96703213,4.461125154,0,0,0,9.72756879,11.90182087,12.26689425,5.657142873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C71H48N6O5Zn,3.794267255,ZnP,EthynFuA,TPA,DMP,TPA,0,0,0,0,0,0,3.325247629,0,0,0,0,83.21467962,0,0,6.458793322,-1.18225997,12.78901056,5.6452165,0,0,0,0,0,0,7.601061615,0,0,0,10.96703213,4.461125154,0,0,0,9.72756879,11.90182087,12.26689425,5.657142873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C71H40F8N6O5Zn,3.44573008,FZnP,EthynFuA,TPA,DMP,TPA,0,0,0,0,0,0,3.325247629,0,0,0,0,83.21467962,0,0,6.458793322,-1.18225997,12.78901056,5.6452165,0,0,0,0,0,0,7.601061615,0,0,0,10.96703213,4.461125154,0,0,0,9.72756879,11.90182087,12.26689425,5.657142873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C69H69N5O3,3.928101627,H2P,EthynFuA,DTBP,DTA,DTBP,0,0,0,0,0,0,31.3761362,0,0,0,0,51.2630062,0,0,6.555987446,-1.159560864,14.66224931,6.304623691,-0.620898619,0,0,0,0,0,7.852212502,0,0,0,11.27407323,2.32233057,0,0,0,9.7384339,11.91050379,0,5.687569309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C69H67N5O4Ti,3.885725538,TiOP,EthynFuA,DTBP,DTA,DTBP,0,0,0,0,0,0,31.3761362,0,0,0,0,51.2630062,0,0,6.555987446,-1.159560864,14.66224931,6.304623691,-0.620898619,0,0,0,0,0,7.852212502,0,0,0,11.27407323,2.32233057,0,0,0,9.7384339,11.91050379,0,5.687569309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C76H71N5O6Ti,3.666732344,TiO2RP,EthynFuA,DTBP,DTA,DTBP,0,0,0,0,0,0,31.3761362,0,0,0,0,51.2630062,0,0,6.555987446,-1.159560864,14.66224931,6.304623691,-0.620898619,0,0,0,0,0,7.852212502,0,0,0,11.27407323,2.32233057,0,0,0,9.7384339,11.91050379,0,5.687569309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C69H59F8N5O4Ti,3.740061967,FTiOP,EthynFuA,DTBP,DTA,DTBP,0,0,0,0,0,0,31.3761362,0,0,0,0,51.2630062,0,0,6.555987446,-1.159560864,14.66224931,6.304623691,-0.620898619,0,0,0,0,0,7.852212502,0,0,0,11.27407323,2.32233057,0,0,0,9.7384339,11.91050379,0,5.687569309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C69H67N5O3Zn,4.063857792,ZnP,EthynFuA,DTBP,DTA,DTBP,0,0,0,0,0,0,31.3761362,0,0,0,0,51.2630062,0,0,6.555987446,-1.159560864,14.66224931,6.304623691,-0.620898619,0,0,0,0,0,7.852212502,0,0,0,11.27407323,2.32233057,0,0,0,9.7384339,11.91050379,0,5.687569309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C69H59F8N5O3Zn,3.873978223,FZnP,EthynFuA,DTBP,DTA,DTBP,0,0,0,0,0,0,31.3761362,0,0,0,0,51.2630062,0,0,6.555987446,-1.159560864,14.66224931,6.304623691,-0.620898619,0,0,0,0,0,7.852212502,0,0,0,11.27407323,2.32233057,0,0,0,9.7384339,11.91050379,0,5.687569309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C63H50N6O5,3.599251026,H2P,EthynFuA,DTA,DMP,DTA,0,0,0,0,0,0,11.63391486,0,0,0,0,58.7364627,0,0,6.478748402,-1.180713395,12.95698413,5.495853929,0,0,0,0,0,0,7.656597274,0,0,0,11.07376549,4.42919288,0,0,0,9.715939888,11.8870967,12.28775175,5.661738729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C63H48N6O6Ti,3.521742165,TiOP,EthynFuA,DTA,DMP,DTA,0,0,0,0,0,0,11.63391486,0,0,0,0,58.7364627,0,0,6.478748402,-1.180713395,12.95698413,5.495853929,0,0,0,0,0,0,7.656597274,0,0,0,11.07376549,4.42919288,0,0,0,9.715939888,11.8870967,12.28775175,5.661738729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C70H52N6O8Ti,3.408748802,TiO2RP,EthynFuA,DTA,DMP,DTA,0,0,0,0,0,0,11.63391486,0,0,0,0,58.7364627,0,0,6.478748402,-1.180713395,12.95698413,5.495853929,0,0,0,0,0,0,7.656597274,0,0,0,11.07376549,4.42919288,0,0,0,9.715939888,11.8870967,12.28775175,5.661738729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C63H40F8N6O6Ti,3.531139871,FTiOP,EthynFuA,DTA,DMP,DTA,0,0,0,0,0,0,11.63391486,0,0,0,0,58.7364627,0,0,6.478748402,-1.180713395,12.95698413,5.495853929,0,0,0,0,0,0,7.656597274,0,0,0,11.07376549,4.42919288,0,0,0,9.715939888,11.8870967,12.28775175,5.661738729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C63H48N6O5Zn,3.637592752,ZnP,EthynFuA,DTA,DMP,DTA,0,0,0,0,0,0,11.63391486,0,0,0,0,58.7364627,0,0,6.478748402,-1.180713395,12.95698413,5.495853929,0,0,0,0,0,0,7.656597274,0,0,0,11.07376549,4.42919288,0,0,0,9.715939888,11.8870967,12.28775175,5.661738729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C63H40F8N6O5Zn,3.391393316,FZnP,EthynFuA,DTA,DMP,DTA,0,0,0,0,0,0,11.63391486,0,0,0,0,58.7364627,0,0,6.478748402,-1.180713395,12.95698413,5.495853929,0,0,0,0,0,0,7.656597274,0,0,0,11.07376549,4.42919288,0,0,0,9.715939888,11.8870967,12.28775175,5.661738729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
